"","Method","Taxa","Factors","R2","Estimate","Std.Error","P.unadj","Significance"
"591","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Aurantiacibacter","site",NA,NA,NA,0.00215713317462692,"**"
"592","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Aurantiacibacter","(Intercept)",NA,-3.7570126295761,0.157966835361416,4.94259214295681e-125,"***"
"593","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Aurantiacibacter","seasonSeptember",NA,-0.43525611011372,0.204026640161541,0.0328976818269556,"*"
"594","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Aurantiacibacter","siteEsteroZacatecas",NA,-0.639805953557993,0.208562124315605,0.00215713317462692,"**"
"595","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hoppeia","Model","Ferrari's R2: 0.246691863367815",NA,NA,NA,NA
"596","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hoppeia","season",NA,NA,NA,1.7786407032905e-15,"***"
"597","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hoppeia","site",NA,NA,NA,0.0837458081878209,"ns"
"598","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hoppeia","(Intercept)",NA,-3.49098771107375,0.183569656234044,1.22785297565026e-80,"***"
"599","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hoppeia","seasonSeptember",NA,-3.39186213055891,0.426334048364546,1.77864070329051e-15,"***"
"600","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hoppeia","siteEsteroZacatecas",NA,-0.452087741828012,0.261420053921712,0.0837458081878205,"ns"
"601","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Pacificimonas","Model","Ferrari's R2: 0.188101509531518",NA,NA,NA,NA
"602","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Pacificimonas","season",NA,NA,NA,0.011842317618038,"*"
"603","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Pacificimonas","site",NA,NA,NA,0.696534493064913,"ns"
"604","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Pacificimonas","(Intercept)",NA,-4.83542990770956,0.281003138353003,2.32309237312165e-66,"***"
"605","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Pacificimonas","seasonSeptember",NA,0.651857755906869,0.2590017303743,0.0118423176180379,"*"
"606","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Pacificimonas","siteEsteroZacatecas",NA,0.0970644624728236,0.248881464603808,0.696534493064913,"ns"
"607","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Limibaculum","Model","Ferrari's R2: 0.0747571045611171",NA,NA,NA,NA
"608","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Limibaculum","season",NA,NA,NA,0.366361577427272,"ns"
"609","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Limibaculum","site",NA,NA,NA,0.24167174049964,"ns"
"610","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Limibaculum","(Intercept)",NA,-4.40700651090124,0.187733274493029,7.37471415726554e-122,"***"
"611","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Limibaculum","seasonSeptember",NA,0.19417534767984,0.214959895650243,0.366361577427272,"ns"
"612","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Limibaculum","siteEsteroZacatecas",NA,-0.252338057546591,0.215522779856079,0.24167174049964,"ns"
"613","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Fulvivirga","Model","Ferrari's R2: 0.457696424226538",NA,NA,NA,NA
"614","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Fulvivirga","season",NA,NA,NA,0.499255255158715,"ns"
"615","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Fulvivirga","site",NA,NA,NA,0.000148657365914619,"***"
"616","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Fulvivirga","(Intercept)",NA,-5.10284457148113,0.271134062046679,5.14199097094991e-79,"***"
"617","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Fulvivirga","seasonSeptember",NA,-0.159829002483031,0.236551704634587,0.499255255158715,"ns"
"618","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Fulvivirga","siteEsteroZacatecas",NA,0.979345539753354,0.258177604094628,0.000148657365914619,"***"
"619","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae|g__Acuticoccus","Model","Ferrari's R2: 0.565484287530808",NA,NA,NA,NA
"620","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae|g__Acuticoccus","season",NA,NA,NA,2.5442031624509e-05,"***"
"621","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae|g__Acuticoccus","site",NA,NA,NA,1.39550390771241e-07,"***"
"622","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae|g__Acuticoccus","(Intercept)",NA,-5.59359145908133,0.18924143241586,5.18843491567135e-192,"***"
"623","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae|g__Acuticoccus","seasonSeptember",NA,0.709169846622764,0.168415199951205,2.5442031624509e-05,"***"
"624","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae|g__Acuticoccus","siteEsteroZacatecas",NA,0.918813080820715,0.174485593877312,1.39550390771241e-07,"***"
"625","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae|g__Woeseia","Model","Ferrari's R2: 0.79622163342577",NA,NA,NA,NA
"626","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae|g__Woeseia","season",NA,NA,NA,1.9714006884443e-10,"***"
"627","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae|g__Woeseia","site",NA,NA,NA,0.0744304686745098,"ns"
"628","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae|g__Woeseia","(Intercept)",NA,-4.40685460140841,0.159778719280289,1.88154088367604e-167,"***"
"629","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae|g__Woeseia","seasonSeptember",NA,-1.51210912540371,0.237620282776896,1.97140068844431e-10,"***"
"630","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae|g__Woeseia","siteEsteroZacatecas",NA,0.345991308846526,0.193945868256108,0.07443046867451,"ns"
"631","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Qipengyuania","Model","Ferrari's R2: 0.980517130387223",NA,NA,NA,NA
"632","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Qipengyuania","season",NA,NA,NA,0.0517741239242624,"ns"
"633","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Qipengyuania","site",NA,NA,NA,6.37157028837688e-18,"***"
"634","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Qipengyuania","(Intercept)",NA,-7.92437484243154,0.492894905035866,3.68610472864505e-58,"***"
"635","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Qipengyuania","seasonSeptember",NA,-0.642951639201597,0.330565188975357,0.0517741239242624,"ns"
"636","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Qipengyuania","siteEsteroZacatecas",NA,4.11596708416567,0.477176228643373,6.37157028837693e-18,"***"
"637","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Actibacterium","Model","Ferrari's R2: 0.093177589622151",NA,NA,NA,NA
"638","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Actibacterium","season",NA,NA,NA,0.101278087184423,"ns"
"639","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Actibacterium","site",NA,NA,NA,0.000156332488587654,"***"
"640","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Actibacterium","(Intercept)",NA,-5.47215906206551,0.406860660602415,3.09070096783409e-41,"***"
"641","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Actibacterium","seasonSeptember",NA,-0.554310902424407,0.338264899018844,0.101278087184423,"ns"
"642","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Actibacterium","siteEsteroZacatecas",NA,1.40938191134318,0.372774604682623,0.000156332488587654,"***"
"643","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter","Model","Ferrari's R2: 0.336555312189789",NA,NA,NA,NA
"644","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter","season",NA,NA,NA,0.00734591581796277,"**"
"645","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter","site",NA,NA,NA,6.77619477072845e-06,"***"
"646","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter","(Intercept)",NA,-5.05283089257711,0.391330610111356,3.85548291337704e-38,"***"
"647","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter","seasonSeptember",NA,1.12982568389772,0.421460081650914,0.00734591581796277,"**"
"648","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter","siteEsteroZacatecas",NA,-2.33129206856877,0.517995849347058,6.77619477072845e-06,"***"
"649","glmm_beta formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae|g__Subgroup_10","Model","Ferrari's R2: 0.370542151760552",NA,NA,NA,NA
"650","glmm_beta formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae|g__Subgroup_10","season",NA,NA,NA,1.52409060630089e-05,"***"
"651","glmm_beta formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae|g__Subgroup_10","site",NA,NA,NA,0.0144479859965913,"*"
"652","glmm_beta formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae|g__Subgroup_10","(Intercept)",NA,-4.22577277837851,0.200886211771028,3.09478671212711e-98,"***"
"653","glmm_beta formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae|g__Subgroup_10","seasonSeptember",NA,-1.39488943029931,0.322504548337014,1.52409060630089e-05,"***"
"654","glmm_beta formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae|g__Subgroup_10","siteEsteroZacatecas",NA,-0.705241778339984,0.288333011260714,0.0144479859965913,"*"
"655","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Croceibacterium","Model","Ferrari's R2: 0.627315479879942",NA,NA,NA,NA
"656","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Croceibacterium","season",NA,NA,NA,0.221889438793876,"ns"
"657","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Croceibacterium","site",NA,NA,NA,7.03193751829845e-11,"***"
"658","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Croceibacterium","(Intercept)",NA,-4.74679192437419,0.131001701813888,1.73826044222192e-287,"***"
"659","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Croceibacterium","seasonSeptember",NA,0.192271264614748,0.157403370263992,0.221889438793877,"ns"
"660","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Croceibacterium","siteEsteroZacatecas",NA,-1.18574554334499,0.18186352646111,7.03193751829845e-11,"***"
"661","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae|g__Pleurocapsa_PCC-7319","Model","Ferrari's R2: 0.218763130532309",NA,NA,NA,NA
"662","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae|g__Pleurocapsa_PCC-7319","season",NA,NA,NA,0.685075646043351,"ns"
"663","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae|g__Pleurocapsa_PCC-7319","site",NA,NA,NA,2.72293338261004e-05,"***"
"664","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae|g__Pleurocapsa_PCC-7319","(Intercept)",NA,-6.93299873452144,0.757152752981521,5.3522896701225e-20,"***"
"665","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae|g__Pleurocapsa_PCC-7319","seasonSeptember",NA,-0.189144757098166,0.46639443460194,0.685075646043351,"ns"
"666","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae|g__Pleurocapsa_PCC-7319","siteEsteroZacatecas",NA,2.52896195689377,0.602782391311431,2.72293338261004e-05,"***"
